"ID_CARGO";"ID_ENTIDAD";"ORDEN";"CARGO";"FECHA_INI";"FECHA_FIN";"NOMBRE";"EDIFICIO";"DIRECCION";"CP";"LOCALIDAD";"PROVINCIA";"TELEFONO";"BIOGRAFIA";"FOTO_PATH";"FOTO_NOMBRE";"EMAIL";"PUBLICADO";"COOR_X";"COOR_Y";"PAGINA_WEB";"PAGINA_WEB_TITULO";"RNUM";
"225";"286";"1";"Jefe de Servicio de Cambio Climático y Educación Ambiental ";"";"";"";"Edificio Pignatelli";"Paseo María Agustín, 36";"50071";"Zaragoza";"Zaragoza";"976714126   ";"";"";"";"";"1";"";"";"";"";"92";
"226";"287";"1";"DIRECTOR GENERAL DE GESTION FORESTAL ";"";"";"Miguel Ángel Clavero Forcén";"Edificio Pignatelli";"Paseo María Agustín, 36";"50071";"Zaragoza";"Zaragoza";"976714811   ";"";"";"";"";"1";"";"";"";"";"93";
"227";"288";"1";"DIRECTOR GENERAL DE DESARROLLO SOSTENIBLE Y BIODIVERSIDAD ";"";"";"Ana Isabel Lasheras Meavilla";"Edificio Pignatelli";"Paseo María Agustín, 36";"50071";"Zaragoza";"Zaragoza";"976713234   ";"";"";"";"";"1";"";"";"";"";"94";
"228";"289";"1";"DIRECTOR DEL INSTITUTO ARAGONÉS DEL AGUA ";"";"";"Rafael Izquierdo Aviño";"";"Calle Capitán Portolés, 1, 3 y 5 - 8ª planta";"50071";"Zaragoza";"Zaragoza";"976716655   ";"";"";"";"";"1";"";"";"";"";"95";
"229";"290";"1";"DIRECTOR DEL INSTITUTO ARAGONES DE GESTION AMBIENTAL ";"";"";"Carlos Ontañón Carrera";"Edificio Trovador";"Plaza Antonio Beltrán Martínez, 1 - 5ª planta, puertas D, E, F";"50002";"Zaragoza";"Zaragoza";"976716633   ";"";"";"";"";"1";"";"";"";"";"96";
"230";"291";"1";"Director del Servicio Provincial del Departamento de Medio Ambiente de Zaragoza";"";"";"";"Edificio Pignatelli";"Paseo María Agustín, 36";"50071";"Zaragoza";"Zaragoza";"976714883   ";"";"";"";"";"1";"";"";"";"";"97";
"231";"292";"1";"Director del Servicio Provincial del Departamento de Medio Ambiente de Huesca ";"";"";"";"";"Calle General Lasheras, 8";"22003";"Huesca";"Huesca";"974293173   ";"";"";"";"";"1";"";"";"";"";"98";
"321";"183";"1";"Jefe de Servicio de Ferias y Artesanía ";"";"";"";"Edificio Pignatelli";"Paseo María Agustín, 36";"50071";"Zaragoza";"Zaragoza";"976714727   ";"";"";"";"";"1";"";"";"";"";"99";
"322";"185";"1";"Jefe de Servicio de Ordenación y Regulación de Actividades Turísticas ";"";"";"";"Edificio Pignatelli";"Paseo María Agustín, 36";"50071";"Zaragoza";"Zaragoza";"976714737   ";"";"";"";"";"1";"";"";"";"";"100";
"323";"187";"1";"Jefe de Servicio de Gestión de Infraestructuras Turísticas ";"";"";"";"Edificio Pignatelli";"Paseo María Agustín, 36";"50071";"Zaragoza";"Zaragoza";"976714823   ";"";"";"";"";"1";"";"";"";"";"101";
"324";"188";"1";"Jefe de Servicio de Promoción, Planificación y Estudios Turísticos ";"";"";"";"Edificio Pignatelli";"Paseo María Agustín, 36";"50071";"Zaragoza";"Zaragoza";"976714142   ";"";"";"";"";"1";"";"";"";"";"102";
"325";"191";"1";"Director del Servicio Provincial de Industria, Comercio y Turismo de Zaragoza ";"";"";"";"Edificio Pignatelli";"Paseo María Agustín, 36";"50071";"Zaragoza";"Zaragoza";"976714770   ";"";"";"";"";"1";"";"";"";"";"103";
"326";"192";"1";"Director del Servicio Provincial de Industria, Comercio y Turismo de Huesca ";"";"";"";"";"Plaza Cervantes, 1";"22003";"Huesca";"Huesca";"974293141   ";"";"";"";"";"1";"";"";"";"";"104";
"327";"195";"1";"Director del Servicio Provincial de Industria, Comercio y Turismo de Teruel";"";"";"";"";"Calle San Francisco, 1";"44001";"Teruel";"Teruel";"978641110   ";"";"";"";"";"1";"";"";"";"";"105";
"328";"270";"1";"Jefe de Servicio de Gestión Económica, Contratación y Personal";"";"";"";"Edificio Pignatelli";"Paseo María Agustín, 36";"50071";"Zaragoza";"Zaragoza";"976716580   ";"";"";"";"";"1";"";"";"";"";"106";
"329";"271";"1";"Jefe de Servicio de Programación, Coordinación y Asesoramiento";"";"";"";"Edificio Pignatelli";"Paseo María Agustín, 36";"50071";"Zaragoza";"Zaragoza";"976714563   ";"";"";"";"";"1";"";"";"";"";"107";
"330";"273";"1";"Jefe de Servicio de Enseñanza Superior";"";"";"";"Edificio Pignatelli";"Paseo María Agustín, 36";"50071";"Zaragoza";"Zaragoza";"976714950   ";"";"";"";"";"1";"";"";"";"";"108";
"331";"275";"1";"Jefe de Servicio de Planificación y Programación de I+D+I";"";"";"";"Edificio Pignatelli";"Paseo María Agustín, 36";"50071";"Zaragoza";"Zaragoza";"976715649   ";"";"";"";"";"1";"";"";"";"";"109";
"332";"276";"1";"Jefe de Servicio de Gestión de la Investigación";"";"";"";"Edificio Pignatelli";"Paseo María Agustín, 36";"50071";"Zaragoza";"Zaragoza";"976716531   ";"";"";"";"";"1";"";"";"";"";"110";
"333";"278";"1";"Jefe de Servicio de Nuevas Tecnologías y Sociedad de la Información";"";"";"";"Edificio Pignatelli";"Paseo María Agustín, 36";"50071";"Zaragoza";"Zaragoza";"976714326   ";"";"";"";"";"1";"";"";"";"";"111";
"334";"279";"1";"Jefe de Servicio de Telecomunicaciones";"";"";"";"Edificio Pignatelli";"Paseo María Agustín, 36";"50071";"Zaragoza";"Zaragoza";"976714551   ";"";"";"";"";"1";"";"";"";"";"112";
"335";"266";"1";"Director del Servicio Provincial del Departamento de Economía, Hacienda y Empleo en Zaragoza";"";"";"";"";"Paseo Independencia, 32";"50071";"Zaragoza";"Zaragoza";"976715209   ";"";"";"";"";"1";"";"";"";"";"113";
"336";"351";"1";"PRESIDENTE DEL GOBIERNO DE ARAGÓN";"";"";"Marcelino Iglesias Ricou";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"114";
"337";"352";"1";"VICEPRESIDENTE Y CONSEJERO";"";"";"José Ángel Biel Rivera";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"115";
"338";"353";"1";"CONSEJERO";"";"";"Eduardo Bandrés Moliné";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"116";
"339";"354";"1";"CONSEJERO";"";"";"Javier Velasco Rodríguez";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"117";
"340";"355";"1";"CONSEJERO";"";"";"Gonzalo Arguilé Laguarta";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"118";
"341";"356";"1";"CONSEJERO";"";"";"Alberto Larraz Vileta";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"119";
"342";"357";"1";"CONSEJERO";"";"";"Javier Callizo Soneiro";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"120";
"343";"358";"1";"CONSEJERO";"";"";"Arturo Aliaga López";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"121";
"344";"359";"1";"CONSEJERA";"";"";"Eva Almunia Badía";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"122";
"345";"360";"1";"CONSEJERO";"";"";"Alfredo Boné Pueyo";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"123";
"346";"361";"1";"PRESIDENTE";"";"";"Santiago Lanzuela Marina";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"124";
"347";"362";"1";"CONSEJERO";"";"";"Manuel Giménez Abad";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"125";
"348";"363";"1";"CONSEJERO";"";"";"José María Rodríguez Jordá";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"126";
"349";"363";"2";"CONSEJERO";"1995-07-12 00:00:00";"1997-05-09 00:00:00";"Rafael Zapatero González";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"127";
"350";"364";"1";"CONSEJERO";"";"";"José Vicente Lacasa Azlor";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"128";
"351";"365";"1";"CONSEJERO";"";"";"José Manuel Lasa Dolhagaray";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"129";
"352";"366";"1";"CONSEJERO";"";"";"Fernando Labena Gallizo";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"130";
"353";"367";"1";"CONSEJERO";"";"";"Vicente Bielza de Ory";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"131";
"354";"368";"1";"PRESIDENTE";"";"";"Ramón Tejedor Sanz (en funciones)";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"132";
"355";"369";"1";"CONSEJERO";"";"";"Ramón Tejedor Sanz";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"133";
"356";"370";"1";"CONSEJERO";"";"";"Ángel Gimeno Marín";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"134";
"357";"371";"1";"CONSEJERO";"";"";"Isidoro Estebán Izquierdo";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"135";
"358";"372";"1";"CONSEJERO";"";"";"Simón Casas Mateo";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"136";
"359";"373";"1";"CONSEJERO";"";"";"José Manuel de Gregorio Ariza";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"137";
"360";"374";"1";"CONSEJERO";"";"";"Jesús Muro Navarro";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"138";
"361";"375";"1";"CONSEJERO";"";"";"Vicente Comet Sánchez de Rojas";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"139";
"362";"376";"1";"CONSEJERO";"";"";"Antonio Calvo Lasierra";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"140";
"363";"377";"1";"CONSEJERA";"";"";"Angela Abós Ballarín";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"141";
"364";"378";"1";"PRESIDENTE";"";"";"José Marco Berges";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"142";
"365";"379";"1";"CONSEJERO";"";"";"Ramón Tejedor Sanz";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"143";
"366";"380";"1";"CONSEJERO";"1995-01-12 00:00:00";"1993-09-18 00:00:00";"Eugenio Nadal Reimat";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"144";
"367";"380";"2";"CONSEJERO";"1995-01-11 00:00:00";"";"Ángel Gimeno Marín ";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"145";
"368";"381";"1";"CONSEJERO";"";"";"Isidoro Estebán Izquierdo";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"146";
"369";"382";"1";"CONSEJERO";"";"";"Simón Casas Mateo";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"147";
"370";"383";"1";"CONSEJERO";"1994-07-18 00:00:00";"1994-06-23 00:00:00";"Jesús Muro Navarro";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"148";
"371";"383";"2";"CONSEJERO";"1994-06-23 00:00:00";"";"José Manuel de Gregorio Ariza";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"149";
"372";"384";"1";"CONSEJERO";"1993-09-18 00:00:00";"1994-06-23 00:00:00";"José Antonio Cid Felipe";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"150";
"373";"384";"2";"CONSEJERO";"1994-06-23 00:00:00";"";"Jesús Muro Navarro ";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"151";
"374";"385";"1";"CONSEJERO";"";"";"Rafael Gómez Lus";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"152";
"375";"385";"2";"CONSEJERO";"1994-09-02 00:00:00";"";"Vicente Comet Sánchez de Rojas (desde 2 de Septiembre de 1994)";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"153";
"376";"386";"1";"CONSEJERO";"";"";"Antonio Calvo Lasierra";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"154";
"377";"387";"1";"CONSEJERA";"1993-09-18 00:00:00";"1994-06-23 00:00:00";"Pilar de la Vega Cebrián";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"155";
"378";"387";"2";"CONSEJERA";"1994-06-23 00:00:00";"";"Angela Abós Ballarín (desde 22 de Julio de 1994)";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"156";
"379";"388";"1";"PRESIDENTE";"";"";"Emilio Eiroa García";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"157";
"380";"389";"1";"CONSEJERO";"";"";"José Ángel Biel Rivera";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"158";
"381";"390";"1";"CONSEJERO";"";"";"Santiago Lanzuela Marina";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"159";
"382";"391";"1";"CONSEJERO";"";"";"Luis Acín Boned";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"160";
"383";"392";"1";"CONSEJERO ";"";"";"José Urbieta Galé";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"161";
"384";"393";"1";"CONSEJERO";"";"";"Rafael Zapatero González";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"162";
"385";"394";"1";"CONSEJERO";"";"";"Fernando Labena Gallizo";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"163";
"386";"395";"1";"CONSEJERA";"";"";"Blanca Blasco Nogués";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"164";
"387";"396";"1";"CONSEJERO";"";"";"José Alberto García-Atance";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"165";
"388";"397";"1";"PRESIDENTE";"";"";"Hipólito Gómez de las Roces";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"166";
"389";"398";"1";"CONSEJERO";"";"";"José Ángel Biel Rivera";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"167";
"390";"399";"1";"CONSEJERO";"1987-04-04 00:00:00";"1988-11-18 00:00:00";"Ramón Alfonso Galianas";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"168";
"391";"399";"2";"CONSEJERO";"1988-11-18 00:00:00";"1989-03-13 00:00:00";"Antonio Laguarta Laguarta (a partir de 17 de Noviembre de 1988)";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"169";
"392";"399";"3";"CONSEJERO";"1989-03-13 00:00:00";"1991-11-04 00:00:00";"Santiago Lanzuela Marina ";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"170";
"393";"400";"1";"CONSEJERO";"";"";"José María Bescós Ramón";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"171";
"394";"401";"1";"CONSEJERO";"";"";"Joaquín Maggioni Casadevall";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"172";
"395";"402";"1";"CONSEJERO";"1987-08-04 00:00:00";"1989-03-13 00:00:00";"Javier Alvo Aguado";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"173";
"396";"402";"2";"CONSEJERO";"1989-03-13 00:00:00";"";"José Urbieta Galé (desde 13 de Marzo de 1989)";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"174";
"397";"403";"1";"CONSEJERO";"";"";"Luis Acín Boned";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"175";
"398";"404";"1";"CONSEJERA ";"";"";"Ana María Cortés Navarro";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"176";
"399";"405";"1";"CONSEJERO";"1987-08-04 00:00:00";"1988-11-18 00:00:00";"Darío Vidal Llisterri";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"177";
"232";"293";"1";"Director del Servicio Provincial del Departamento de Medio Ambiente de Teruel ";"";"";"";"";"Calle San Francisco, 27";"44001";"Teruel";"Teruel";"978641402   ";"";"";"";"";"1";"";"";"";"";"178";
"233";"294";"1";"CONSEJERA";"";"";"Ana María Fernández Abadía";"";"Camino de las Torres, 73";"50008";"Zaragoza";"Zaragoza";"976714000   ";"Nacida el 17 de mayo de 1953 en Uncastillo (Zaragoza). Realizó estudios de Derecho y es licenciada en Ciencias Políticas y funcionaria de la DGA. Hasta el momento de ser elegida diputada, en 2003, había desarrollado su acción pública en el campo sindical y social, como responsable del sector autonómico de la FSP-UGT, en la Secretaría de acción social y políticas de igualdad, y como miembro de la Ejecutiva Regional de la Unión General de Trabajadores. También ha sido presidenta regional del Movimiento por la Paz, el Desarme y la Libertad, y socia de otras asociaciones culturales y sociales.

<p>Coordinadora del Área de política económica de la Comisión Ejecutiva Regional del PSOE (2000-2004), es vocal de dicha Comisión desde diciembre de 2004.

<p>En la actualidad era vicepresidenta primera de las Cortes de Aragón, cargo que desempeñó en la pasada legislatura. En la VI Legislatura fue también miembro de la Diputación Permanente, de la Comisión de Reglamento y Estatuto de los Diputados y de las Comisiones de Economía y Asuntos Sociales del Parlamento aragonés.";"/server/ias/product/10.1.3/OracleAS_2/ohs/htdocs/organigrama/fernandez.JPG";"fernandez.JPG";"";"1";"";"";"";"";"179";
"234";"295";"1";"SECRETARIA GENERAL TÉCNICA ";"";"";"María Pilar Royo Naya";"";"Camino de las Torres, 73";"50008";"Zaragoza";"Zaragoza";"976715290   ";"";"";"";"";"1";"";"";"";"";"180";
"530";"267";"4";"VICECONSEJERO";"2010-11-03 00:00:00";"2011-07-26 00:00:00";"Jesús Sánchez Farraces (Viceconsejero)";"Edificio Pignatelli";"Paseo María Agustín, 36";"50071";"Zaragoza";"Zaragoza";"976714000   ";"Nació en Arenas de San Pedro (Avila) en 1953. Es ingeniero técnico de Telecomunicaciones desde 1974. En 1976 comenzó a trabajar en la empresa estadounidense Federal Electric Internacional como ingeniero técnico especialista en RadioMicroondas y Multiplex. En 1978 empezó a ejercer en el Cuerpo de Ingenieros Técnicos de Telecomunicaciones de la entonces Dirección General de Correos y Telecomunicaciones con destino en Santa Cruz de Tenerife.<p/>

De 1980 a 1987 fue el responsable de las Instalaciones postales de la Subzona de Correos de Aragón, Navarra, Rioja y Soria.<p/>

Entre 1987 y 1999 fue jefe provincial de Zaragoza de la Inspección de Telecomunicaciones, dependiente de la Dirección General de Telecomunicaciones en diferentes Ministerios.<p/>

En 1999 fue nombrado director general de Transportes y Comunicaciones, en la Consejería de Obras Públicas, Urbanismo y Transportes.<p/>

Desde 2005 hasta 2007 fue secretario general técnico de Obras Públicas, Urbanismo y Transportes.<p/>

Entre 2007 y noviembre de 2010 fue secretario general técnico del Departamento de Presidencia.
";"/ficheros/app/organigrama/Jesus-Sanchez-Ferraces_web2.jpg";"Jesus-Sanchez-Ferraces_web2.jpg";"";"1";"";"";"";"";"181";
"235";"296";"1";"Jefe de Servicio de Planificación, Coordinación y Asuntos Jurídicos";"";"";"";"";"Camino de las Torres, 73";"50008";"Zaragoza";"Zaragoza";"976715127   ";"";"";"";"";"1";"";"";"";"";"182";
"236";"297";"1";"Jefe de Servicio de Personal, Gestión Económica y Asuntos Generales ";"";"";"";"";"Camino de las Torres, 73";"50008";"Zaragoza";"Zaragoza";"976715540   ";"";"";"";"";"1";"";"";"";"";"183";
"237";"298";"1";"DIRECTORA GENERAL DE FAMILIA ";"";"";"";"";"Camino de las Torres, 73";"50008";"Zaragoza";"Zaragoza";"976715949   ";"";"";"";"";"1";"";"";"";"";"184";
"238";"299";"1";"Jefe de Servicio de Programas de Apoyo a la Familia";"";"";"";"";"Camino de las Torres, 73";"50008";"Zaragoza";"Zaragoza";"976716716   ";"";"";"";"";"1";"";"";"";"";"185";
"239";"300";"1";"Jefe de Servicio de Prestaciones y Orientación Familiar ";"";"";"";"";"Camino de las Torres, 73";"50008";"Zaragoza";"Zaragoza";"976714910   ";"";"";"";"";"1";"";"";"";"";"186";
"240";"301";"1";"DIRECTOR GENERAL DE ATENCIÓN A LA DEPENDENCIA ";"";"";"Luis Miguel Bo Ferrer";"";"Camino de las Torres, 73";"50008";"Zaragoza";"Zaragoza";"976716925   ";"";"";"";"";"1";"";"";"";"";"187";
"241";"302";"1";"Jefe de Servicio de Programas de Autonomía y Atención a la Dependencia ";"";"";"";"";"Camino de las Torres, 73";"50008";"Zaragoza";"Zaragoza";"976716970   ";"";"";"";"";"1";"";"";"";"";"188";
"242";"303";"1";"Jefe de Servicio de Valoración y Reconocimiento de los Grados de Dependencia ";"";"";"";"";"Camino de las Torres, 73";"50008";"Zaragoza";"Zaragoza";"976713131   ";"";"";"";"";"1";"";"";"";"";"189";
"243";"304";"1";"DIRECTOR GENERAL DE INMIGRACIÓN Y COOPERACIÓN AL DESARROLLO ";"";"";"Pedro Coduras Marcén";"";"Avenida César Augusto, 14";"50071";"Zaragoza";"Zaragoza";"976715783   ";"";"";"";"";"1";"";"";"";"";"190";
"244";"305";"1";"DIRECTORA DEL INSTITUTO ARAGONÉS DE LA MUJER ";"";"";"Agustina María Rosa Borraz Pallarés";"";"Calle Santa Teresa de Jesús, 30-32 - Bajos";"50071";"Zaragoza";"Zaragoza";"976716720   ";"";"";"";"";"1";"";"";"";"";"191";
"245";"306";"1";"DIRECTORA GERENTE DEL INSTITUTO ARAGONÉS DE LA JUVENTUD ";"";"";"Marta Aparicio Sainz de Varanda";"";"Calle Franco y López, 4";"50005";"Zaragoza";"Zaragoza";"976306690   ";"";"";"";"";"1";"";"";"";"";"192";
"246";"307";"1";"DIRECTOR GERENTE DEL INSTITUTO ARAGONÉS DE SERVICIOS SOCIALES ";"";"";"Juan Carlos Castro Fernández";"";"Avenida Cesáreo Alierta, 9-11";"50008";"Zaragoza";"Zaragoza";"976715602   ";"";"";"";"";"1";"";"";"";"";"193";
"247";"315";"1";"Jefe de Servicio de Administración General";"";"";"";"";"Calle Alfonso I, 17";"50003";"Zaragoza";"Zaragoza";"976713290   ";"";"";"";"";"1";"";"";"";"";"194";
"248";"316";"1";"Jefe de Servicio de Infraestructuras y Tecnologías ";"";"";"";"";"Calle Alfonso I, 17";"50003";"Zaragoza";"Zaragoza";"976713334   ";"";"";"";"";"1";"";"";"";"";"195";
"249";"317";"1";"PRESIDENTE";"";"";"Marcelino Iglesias Ricou";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"196";
"250";"318";"1";"VICEPRESIDENTE Y CONSEJERO";"";"";"José Ángel Biel Rivera";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"197";
"635";"626";"1";"Jefe/a del Servicio de Gestión de Personal y Asuntos Generales 	";"";"";"Irene Serrano Muñoz";"Edificio de la Plaza de los Sitios";"Plaza de los Sitios, 7";"50071";"Zaragoza";"Zaragoza";"976714761   ";"";"";"";"";"1";"";"";"";"";"198";
"252";"319";"1";"SECRETARIO GENERAL TÉCNICO";"";"";"Ramón Salanova Alcalde";"Edificio Pignatelli";"Paseo María Agustín, 36";"50071";"Zaragoza";"Zaragoza";"976714501   ";"";"";"";"";"1";"";"";"";"";"199";
"253";"320";"1";"Jefe del Servicio de Comunidades Aragonesas del Exterior ";"";"";"";"Edificio Pignatelli";"Paseo María Agustín, 36";"50071";"Zaragoza";"Zaragoza";"976715721   ";"";"";"";"";"1";"";"";"";"";"200";
"254";"321";"1";"Jefe de Servicio de Coordinación Normativa y de Programas Interdepartamentales ";"";"";"";"Edificio Pignatelli";"Paseo María Agustín, 36";"50071";"Zaragoza";"Zaragoza";"976715356   ";"";"";"";"";"1";"";"";"";"";"201";
"255";"322";"1";"Jefe de Servicio del Secretariado del Gobierno ";"";"";"";"Edificio Pignatelli";"Paseo María Agustín, 36";"50071";"Zaragoza";"Zaragoza";"976714161   ";"";"";"";"";"1";"";"";"";"";"202";
"256";"323";"1";"Jefe de Servicio de Asuntos Administrativos";"";"";"";"Edificio Pignatelli";"Paseo María Agustín, 36";"50071";"Zaragoza";"Zaragoza";"976714410   ";"";"";"";"";"1";"";"";"";"";"203";
"257";"324";"1";"DIRECTOR GENERAL DE DESARROLLO ESTATUTARIO ";"";"";"Xavier de Pedro Bonet";"Edificio Pignatelli";"Paseo María Agustín, 36";"50071";"Zaragoza";"Zaragoza";"976713143   ";"";"";"";"";"1";"";"";"";"";"204";
"258";"325";"1";"Jefe de Servicio de Estudios Autonómicos ";"";"";"";"Edificio Pignatelli";"Paseo María Agustín, 36";"50071";"Zaragoza";"Zaragoza";"976713245   ";"";"";"";"";"1";"";"";"";"";"205";
"519";"508";"1";"Servicio de Sistemas Informáticos y Telecomunicaciones";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"206";
"276";"342";"1";"CONSEJERO";"";"";"Javier Velasco Rodríguez";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"207";
